Año;Departamento;Municipio;Grupo etario;Sexo;Casos
2015;EL PETEN;SAN LUIS;60a a 64 años;Masculino;5
2015;EL PETEN;SAN LUIS;65a a 69 años;Femenino;9
2015;EL PETEN;SAN LUIS;65a a 69 años;Masculino;4
2015;EL PETEN;SAN LUIS;70a+;Femenino;7
2015;EL PETEN;SAN LUIS;70a+;Masculino;8
2015;EL PETEN;SANTA ANA;10a a 14 años;Femenino;13
2015;EL PETEN;SANTA ANA;10a a 14 años;Masculino;13
2015;EL PETEN;SANTA ANA;15a a 19 años;Femenino;15
2015;EL PETEN;SANTA ANA;15a a 19 años;Masculino;12
2015;EL PETEN;SANTA ANA;1a a 4 años;Femenino;10
2015;EL PETEN;SANTA ANA;1a a 4 años;Masculino;11
2015;EL PETEN;SANTA ANA;20a a 24 años;Femenino;20
2015;EL PETEN;SANTA ANA;20a a 24 años;Masculino;15
2015;EL PETEN;SANTA ANA;25a a 39 años;Femenino;49
2015;EL PETEN;SANTA ANA;25a a 39 años;Masculino;17
2015;EL PETEN;SANTA ANA;2m a < 1 año;Masculino;1
2015;EL PETEN;SANTA ANA;40a a 49 años;Femenino;15
2015;EL PETEN;SANTA ANA;40a a 49 años;Masculino;6
2015;EL PETEN;SANTA ANA;50a a 59 años;Femenino;10
2015;EL PETEN;SANTA ANA;50a a 59 años;Masculino;3
2015;EL PETEN;SANTA ANA;5a a 9 años;Femenino;19
2015;EL PETEN;SANTA ANA;5a a 9 años;Masculino;12
2015;EL PETEN;SANTA ANA;60a a 64 años;Femenino;1
2015;EL PETEN;SANTA ANA;60a a 64 años;Masculino;2
2015;EL PETEN;SANTA ANA;65a a 69 años;Femenino;2
2015;EL PETEN;SANTA ANA;65a a 69 años;Masculino;2
2015;EL PETEN;SANTA ANA;70a+;Femenino;3
2015;EL PETEN;SANTA ANA;70a+;Masculino;4
2015;EL PETEN;SAYAXCHÉ;10a a 14 años;Femenino;15
2015;EL PETEN;SAYAXCHÉ;10a a 14 años;Masculino;7
2015;EL PETEN;SAYAXCHÉ;15a a 19 años;Femenino;7
2015;EL PETEN;SAYAXCHÉ;15a a 19 años;Masculino;7
2015;EL PETEN;SAYAXCHÉ;1a a 4 años;Femenino;6
2015;EL PETEN;SAYAXCHÉ;1a a 4 años;Masculino;6
2015;EL PETEN;SAYAXCHÉ;20a a 24 años;Femenino;10
2015;EL PETEN;SAYAXCHÉ;20a a 24 años;Masculino;5
2015;EL PETEN;SAYAXCHÉ;25a a 39 años;Femenino;40
2015;EL PETEN;SAYAXCHÉ;25a a 39 años;Masculino;11
2015;EL PETEN;SAYAXCHÉ;2m a < 1 año;Masculino;1
2015;EL PETEN;SAYAXCHÉ;40a a 49 años;Femenino;9
2015;EL PETEN;SAYAXCHÉ;40a a 49 años;Masculino;3
2015;EL PETEN;SAYAXCHÉ;50a a 59 años;Femenino;7
2015;EL PETEN;SAYAXCHÉ;50a a 59 años;Masculino;7
2015;EL PETEN;SAYAXCHÉ;5a a 9 años;Femenino;2
2015;EL PETEN;SAYAXCHÉ;5a a 9 años;Masculino;9
2015;EL PETEN;SAYAXCHÉ;60a a 64 años;Femenino;4
2015;EL PETEN;SAYAXCHÉ;65a a 69 años;Masculino;2
2015;EL PETEN;SAYAXCHÉ;70a+;Femenino;1
2015;EL PROGRESO;EL JÍCARO;10a a 14 años;Femenino;5
2015;EL PROGRESO;EL JÍCARO;10a a 14 años;Masculino;1
2015;EL PROGRESO;EL JÍCARO;15a a 19 años;Femenino;4
2015;EL PROGRESO;EL JÍCARO;15a a 19 años;Masculino;4
2015;EL PROGRESO;EL JÍCARO;1a a 4 años;Femenino;5
2015;EL PROGRESO;EL JÍCARO;1a a 4 años;Masculino;2
2015;EL PROGRESO;EL JÍCARO;20a a 24 años;Femenino;7
2015;EL PROGRESO;EL JÍCARO;20a a 24 años;Masculino;3
2015;EL PROGRESO;EL JÍCARO;25a a 39 años;Femenino;16
2015;EL PROGRESO;EL JÍCARO;25a a 39 años;Masculino;6
2015;EL PROGRESO;EL JÍCARO;2m a < 1 año;Femenino;1
2015;EL PROGRESO;EL JÍCARO;40a a 49 años;Femenino;13
2015;EL PROGRESO;EL JÍCARO;40a a 49 años;Masculino;1
2015;EL PROGRESO;EL JÍCARO;50a a 59 años;Femenino;1
2015;EL PROGRESO;EL JÍCARO;5a a 9 años;Femenino;4
2015;EL PROGRESO;EL JÍCARO;5a a 9 años;Masculino;6
2015;EL PROGRESO;EL JÍCARO;60a a 64 años;Femenino;4
2015;EL PROGRESO;EL JÍCARO;65a a 69 años;Femenino;2
2015;EL PROGRESO;EL JÍCARO;70a+;Femenino;2
2015;EL PROGRESO;EL JÍCARO;70a+;Masculino;2
2015;EL PROGRESO;GUASTATOYA;10a a 14 años;Masculino;3
2015;EL PROGRESO;GUASTATOYA;15a a 19 años;Femenino;2
2015;EL PROGRESO;GUASTATOYA;15a a 19 años;Masculino;3
2015;EL PROGRESO;GUASTATOYA;1a a 4 años;Femenino;1
2015;EL PROGRESO;GUASTATOYA;1a a 4 años;Masculino;1
2015;EL PROGRESO;GUASTATOYA;20a a 24 años;Femenino;2
2015;EL PROGRESO;GUASTATOYA;20a a 24 años;Masculino;2
2015;EL PROGRESO;GUASTATOYA;25a a 39 años;Femenino;8
2015;EL PROGRESO;GUASTATOYA;25a a 39 años;Masculino;2
2015;EL PROGRESO;GUASTATOYA;2m a < 1 año;Masculino;1
2015;EL PROGRESO;GUASTATOYA;40a a 49 años;Femenino;5
2015;EL PROGRESO;GUASTATOYA;50a a 59 años;Femenino;2
2015;EL PROGRESO;GUASTATOYA;50a a 59 años;Masculino;2
2015;EL PROGRESO;GUASTATOYA;5a a 9 años;Femenino;1
2015;EL PROGRESO;GUASTATOYA;5a a 9 años;Masculino;1
2015;EL PROGRESO;GUASTATOYA;60a a 64 años;Femenino;1
2015;EL PROGRESO;GUASTATOYA;60a a 64 años;Masculino;1
2015;EL PROGRESO;GUASTATOYA;70a+;Femenino;2
2015;EL PROGRESO;MORAZÁN;10a a 14 años;Masculino;2
2015;EL PROGRESO;MORAZÁN;15a a 19 años;Femenino;5
2015;EL PROGRESO;MORAZÁN;15a a 19 años;Masculino;2
2015;EL PROGRESO;MORAZÁN;1a a 4 años;Femenino;2
2015;EL PROGRESO;MORAZÁN;1a a 4 años;Masculino;3
2015;EL PROGRESO;MORAZÁN;1m a < 2m;Masculino;1
2015;EL PROGRESO;MORAZÁN;20a a 24 años;Femenino;3
2015;EL PROGRESO;MORAZÁN;25a a 39 años;Femenino;14
2015;EL PROGRESO;MORAZÁN;25a a 39 años;Masculino;3
2015;EL PROGRESO;MORAZÁN;2m a < 1 año;Femenino;1
2015;EL PROGRESO;MORAZÁN;2m a < 1 año;Masculino;3
2015;EL PROGRESO;MORAZÁN;40a a 49 años;Femenino;5
2015;EL PROGRESO;MORAZÁN;40a a 49 años;Masculino;2
2015;EL PROGRESO;MORAZÁN;50a a 59 años;Femenino;2
2015;EL PROGRESO;MORAZÁN;50a a 59 años;Masculino;1
2015;EL PROGRESO;MORAZÁN;5a a 9 años;Femenino;7
2015;EL PROGRESO;MORAZÁN;5a a 9 años;Masculino;4
2015;EL PROGRESO;MORAZÁN;60a a 64 años;Femenino;2
2015;EL PROGRESO;MORAZÁN;60a a 64 años;Masculino;1
2015;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;20a a 24 años;Femenino;1
2015;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;25a a 39 años;Masculino;1
2015;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;5a a 9 años;Masculino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;10a a 14 años;Femenino;8
2015;EL PROGRESO;SAN ANTONIO LA PAZ;10a a 14 años;Masculino;6
2015;EL PROGRESO;SAN ANTONIO LA PAZ;15a a 19 años;Femenino;8
2015;EL PROGRESO;SAN ANTONIO LA PAZ;15a a 19 años;Masculino;5
2015;EL PROGRESO;SAN ANTONIO LA PAZ;1a a 4 años;Femenino;5
2015;EL PROGRESO;SAN ANTONIO LA PAZ;1a a 4 años;Masculino;8
2015;EL PROGRESO;SAN ANTONIO LA PAZ;20a a 24 años;Femenino;8
2015;EL PROGRESO;SAN ANTONIO LA PAZ;20a a 24 años;Masculino;3
2015;EL PROGRESO;SAN ANTONIO LA PAZ;25a a 39 años;Femenino;21
2015;EL PROGRESO;SAN ANTONIO LA PAZ;25a a 39 años;Masculino;3
2015;EL PROGRESO;SAN ANTONIO LA PAZ;2m a < 1 año;Femenino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;40a a 49 años;Femenino;6
2015;EL PROGRESO;SAN ANTONIO LA PAZ;50a a 59 años;Femenino;7
2015;EL PROGRESO;SAN ANTONIO LA PAZ;50a a 59 años;Masculino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;5a a 9 años;Femenino;7
2015;EL PROGRESO;SAN ANTONIO LA PAZ;5a a 9 años;Masculino;10
2015;EL PROGRESO;SAN ANTONIO LA PAZ;60a a 64 años;Masculino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;65a a 69 años;Femenino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;65a a 69 años;Masculino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;70a+;Femenino;1
2015;EL PROGRESO;SAN ANTONIO LA PAZ;70a+;Masculino;1
2015;EL PROGRESO;SANARATE;10a a 14 años;Femenino;12
2015;EL PROGRESO;SANARATE;10a a 14 años;Masculino;17
2015;EL PROGRESO;SANARATE;15a a 19 años;Femenino;22
2015;EL PROGRESO;SANARATE;15a a 19 años;Masculino;16
2015;EL PROGRESO;SANARATE;1a a 4 años;Femenino;14
2015;EL PROGRESO;SANARATE;1a a 4 años;Masculino;11
2015;EL PROGRESO;SANARATE;1m a < 2m;Femenino;1
2015;EL PROGRESO;SANARATE;1m a < 2m;Masculino;2
2015;EL PROGRESO;SANARATE;20a a 24 años;Femenino;17
2015;EL PROGRESO;SANARATE;20a a 24 años;Masculino;6
2015;EL PROGRESO;SANARATE;25a a 39 años;Femenino;41
2015;EL PROGRESO;SANARATE;25a a 39 años;Masculino;25
2015;EL PROGRESO;SANARATE;2m a < 1 año;Masculino;1
2015;EL PROGRESO;SANARATE;40a a 49 años;Femenino;19
2015;EL PROGRESO;SANARATE;40a a 49 años;Masculino;5
2015;EL PROGRESO;SANARATE;50a a 59 años;Femenino;12
2015;EL PROGRESO;SANARATE;50a a 59 años;Masculino;3
2015;EL PROGRESO;SANARATE;5a a 9 años;Femenino;18
2015;EL PROGRESO;SANARATE;5a a 9 años;Masculino;19
2015;EL PROGRESO;SANARATE;60a a 64 años;Femenino;4
2015;EL PROGRESO;SANARATE;60a a 64 años;Masculino;1
2015;EL PROGRESO;SANARATE;65a a 69 años;Femenino;8
2015;EL PROGRESO;SANARATE;70a+;Femenino;5
2015;EL PROGRESO;SANARATE;70a+;Masculino;2
2015;EL PROGRESO;SANARATE;< 1 mes;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;10a a 14 años;Femenino;3
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;10a a 14 años;Masculino;3
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;15a a 19 años;Femenino;2
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;15a a 19 años;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;1a a 4 años;Femenino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;1a a 4 años;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;20a a 24 años;Femenino;4
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;20a a 24 años;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;25a a 39 años;Femenino;6
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;25a a 39 años;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;2m a < 1 año;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;50a a 59 años;Femenino;4
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;50a a 59 años;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;5a a 9 años;Femenino;2
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;5a a 9 años;Masculino;1
2015;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;70a+;Masculino;1
2015;EL PROGRESO;SANSARE;10a a 14 años;Femenino;4
2015;EL PROGRESO;SANSARE;10a a 14 años;Masculino;3
2015;EL PROGRESO;SANSARE;15a a 19 años;Masculino;2
2015;EL PROGRESO;SANSARE;1a a 4 años;Femenino;1
2015;EL PROGRESO;SANSARE;1a a 4 años;Masculino;3
2015;EL PROGRESO;SANSARE;20a a 24 años;Femenino;2
2015;EL PROGRESO;SANSARE;25a a 39 años;Femenino;3
2015;EL PROGRESO;SANSARE;25a a 39 años;Masculino;3
2015;EL PROGRESO;SANSARE;2m a < 1 año;Femenino;1
2015;EL PROGRESO;SANSARE;40a a 49 años;Femenino;2
2015;EL PROGRESO;SANSARE;40a a 49 años;Masculino;1
2015;EL PROGRESO;SANSARE;50a a 59 años;Femenino;1
2015;EL PROGRESO;SANSARE;5a a 9 años;Femenino;4
2015;EL PROGRESO;SANSARE;60a a 64 años;Masculino;1
2015;EL PROGRESO;SANSARE;70a+;Femenino;1
2015;ESCUINTLA;ESCUINTLA;10a a 14 años;Femenino;5
2015;ESCUINTLA;ESCUINTLA;10a a 14 años;Masculino;6
2015;ESCUINTLA;ESCUINTLA;15a a 19 años;Femenino;9
2015;ESCUINTLA;ESCUINTLA;15a a 19 años;Masculino;5
2015;ESCUINTLA;ESCUINTLA;1a a 4 años;Femenino;4
2015;ESCUINTLA;ESCUINTLA;1a a 4 años;Masculino;4
2015;ESCUINTLA;ESCUINTLA;20a a 24 años;Femenino;6
2015;ESCUINTLA;ESCUINTLA;20a a 24 años;Masculino;4
2015;ESCUINTLA;ESCUINTLA;25a a 39 años;Femenino;40
2015;ESCUINTLA;ESCUINTLA;25a a 39 años;Masculino;7
2015;ESCUINTLA;ESCUINTLA;2m a < 1 año;Femenino;3
2015;ESCUINTLA;ESCUINTLA;2m a < 1 año;Masculino;1
2015;ESCUINTLA;ESCUINTLA;40a a 49 años;Femenino;15
2015;ESCUINTLA;ESCUINTLA;40a a 49 años;Masculino;9
2015;ESCUINTLA;ESCUINTLA;50a a 59 años;Femenino;12
2015;ESCUINTLA;ESCUINTLA;50a a 59 años;Masculino;1
2015;ESCUINTLA;ESCUINTLA;5a a 9 años;Femenino;4
2015;ESCUINTLA;ESCUINTLA;5a a 9 años;Masculino;4
2015;ESCUINTLA;ESCUINTLA;60a a 64 años;Femenino;5
2015;ESCUINTLA;ESCUINTLA;60a a 64 años;Masculino;1
2015;ESCUINTLA;ESCUINTLA;65a a 69 años;Femenino;4
2015;ESCUINTLA;ESCUINTLA;70a+;Femenino;5
2015;ESCUINTLA;ESCUINTLA;70a+;Masculino;1
2015;ESCUINTLA;ESCUINTLA;< 1 mes;Femenino;1
2015;ESCUINTLA;GUANAGAZAPA;10a a 14 años;Femenino;3
2015;ESCUINTLA;GUANAGAZAPA;10a a 14 años;Masculino;3
2015;ESCUINTLA;GUANAGAZAPA;15a a 19 años;Femenino;3
2015;ESCUINTLA;GUANAGAZAPA;15a a 19 años;Masculino;1
2015;ESCUINTLA;GUANAGAZAPA;1a a 4 años;Femenino;1
2015;ESCUINTLA;GUANAGAZAPA;1a a 4 años;Masculino;2
2015;ESCUINTLA;GUANAGAZAPA;20a a 24 años;Femenino;5
2015;ESCUINTLA;GUANAGAZAPA;20a a 24 años;Masculino;4
2015;ESCUINTLA;GUANAGAZAPA;25a a 39 años;Femenino;13
2015;ESCUINTLA;GUANAGAZAPA;25a a 39 años;Masculino;4
2015;ESCUINTLA;GUANAGAZAPA;40a a 49 años;Femenino;8
2015;ESCUINTLA;GUANAGAZAPA;40a a 49 años;Masculino;2
2015;ESCUINTLA;GUANAGAZAPA;50a a 59 años;Femenino;3
2015;ESCUINTLA;GUANAGAZAPA;50a a 59 años;Masculino;3
2015;ESCUINTLA;GUANAGAZAPA;5a a 9 años;Femenino;2
2015;ESCUINTLA;GUANAGAZAPA;5a a 9 años;Masculino;1
2015;ESCUINTLA;GUANAGAZAPA;65a a 69 años;Femenino;1
2015;ESCUINTLA;GUANAGAZAPA;65a a 69 años;Masculino;2
2015;ESCUINTLA;GUANAGAZAPA;70a+;Femenino;2
2015;ESCUINTLA;GUANAGAZAPA;70a+;Masculino;1
2015;ESCUINTLA;IZTAPA;25a a 39 años;Femenino;1
2015;ESCUINTLA;IZTAPA;25a a 39 años;Masculino;1
2015;ESCUINTLA;LA GOMERA;10a a 14 años;Femenino;7
2015;ESCUINTLA;LA GOMERA;15a a 19 años;Femenino;7
2015;ESCUINTLA;LA GOMERA;15a a 19 años;Masculino;1
2015;ESCUINTLA;LA GOMERA;1a a 4 años;Femenino;1
2015;ESCUINTLA;LA GOMERA;20a a 24 años;Femenino;2
2015;ESCUINTLA;LA GOMERA;20a a 24 años;Masculino;2
2015;ESCUINTLA;LA GOMERA;25a a 39 años;Femenino;17
2015;ESCUINTLA;LA GOMERA;25a a 39 años;Masculino;6
2015;ESCUINTLA;LA GOMERA;2m a < 1 año;Femenino;2
2015;ESCUINTLA;LA GOMERA;40a a 49 años;Femenino;5
2015;ESCUINTLA;LA GOMERA;40a a 49 años;Masculino;1
2015;ESCUINTLA;LA GOMERA;50a a 59 años;Femenino;3
2015;ESCUINTLA;LA GOMERA;50a a 59 años;Masculino;3
2015;ESCUINTLA;LA GOMERA;5a a 9 años;Femenino;1
2015;ESCUINTLA;LA GOMERA;5a a 9 años;Masculino;1
2015;ESCUINTLA;LA GOMERA;60a a 64 años;Femenino;1
2015;ESCUINTLA;LA GOMERA;65a a 69 años;Femenino;2
2015;ESCUINTLA;LA GOMERA;70a+;Femenino;1
2015;ESCUINTLA;LA GOMERA;70a+;Masculino;1
2015;ESCUINTLA;MASAGUA;10a a 14 años;Femenino;4
2015;ESCUINTLA;MASAGUA;10a a 14 años;Masculino;5
2015;ESCUINTLA;MASAGUA;15a a 19 años;Femenino;4
2015;ESCUINTLA;MASAGUA;15a a 19 años;Masculino;3
2015;ESCUINTLA;MASAGUA;1a a 4 años;Femenino;2
2015;ESCUINTLA;MASAGUA;1a a 4 años;Masculino;2
2015;ESCUINTLA;MASAGUA;20a a 24 años;Femenino;3
2015;ESCUINTLA;MASAGUA;20a a 24 años;Masculino;3
2015;ESCUINTLA;MASAGUA;25a a 39 años;Femenino;10
2015;ESCUINTLA;MASAGUA;25a a 39 años;Masculino;5
2015;ESCUINTLA;MASAGUA;40a a 49 años;Femenino;5
2015;ESCUINTLA;MASAGUA;50a a 59 años;Masculino;3
2015;ESCUINTLA;MASAGUA;5a a 9 años;Femenino;3
2015;ESCUINTLA;MASAGUA;5a a 9 años;Masculino;3
2015;ESCUINTLA;MASAGUA;60a a 64 años;Femenino;1
2015;ESCUINTLA;MASAGUA;70a+;Masculino;1
2015;ESCUINTLA;MASAGUA;< 1 mes;Masculino;1
2015;ESCUINTLA;NUEVA CONCEPCIÓN;10a a 14 años;Femenino;8
2015;ESCUINTLA;NUEVA CONCEPCIÓN;10a a 14 años;Masculino;10
2015;ESCUINTLA;NUEVA CONCEPCIÓN;15a a 19 años;Femenino;8
2015;ESCUINTLA;NUEVA CONCEPCIÓN;15a a 19 años;Masculino;7
2015;ESCUINTLA;NUEVA CONCEPCIÓN;1a a 4 años;Femenino;6
2015;ESCUINTLA;NUEVA CONCEPCIÓN;1a a 4 años;Masculino;3
2015;ESCUINTLA;NUEVA CONCEPCIÓN;1m a < 2m;Masculino;1
2015;ESCUINTLA;NUEVA CONCEPCIÓN;20a a 24 años;Femenino;7
2015;ESCUINTLA;NUEVA CONCEPCIÓN;20a a 24 años;Masculino;4
2015;ESCUINTLA;NUEVA CONCEPCIÓN;25a a 39 años;Femenino;22
2015;ESCUINTLA;NUEVA CONCEPCIÓN;25a a 39 años;Masculino;6
2015;ESCUINTLA;NUEVA CONCEPCIÓN;2m a < 1 año;Femenino;2
2015;ESCUINTLA;NUEVA CONCEPCIÓN;2m a < 1 año;Masculino;1
2015;ESCUINTLA;NUEVA CONCEPCIÓN;40a a 49 años;Femenino;1
2015;ESCUINTLA;NUEVA CONCEPCIÓN;50a a 59 años;Masculino;2
2015;ESCUINTLA;NUEVA CONCEPCIÓN;5a a 9 años;Femenino;6
2015;ESCUINTLA;NUEVA CONCEPCIÓN;5a a 9 años;Masculino;6
2015;ESCUINTLA;NUEVA CONCEPCIÓN;60a a 64 años;Femenino;1
2015;ESCUINTLA;NUEVA CONCEPCIÓN;60a a 64 años;Masculino;3
2015;ESCUINTLA;NUEVA CONCEPCIÓN;70a+;Masculino;2
2015;ESCUINTLA;PALÍN;10a a 14 años;Femenino;31
2015;ESCUINTLA;PALÍN;10a a 14 años;Masculino;31
2015;ESCUINTLA;PALÍN;15a a 19 años;Femenino;42
2015;ESCUINTLA;PALÍN;15a a 19 años;Masculino;19
2015;ESCUINTLA;PALÍN;1a a 4 años;Femenino;21
2015;ESCUINTLA;PALÍN;1a a 4 años;Masculino;22
2015;ESCUINTLA;PALÍN;1m a < 2m;Masculino;1
2015;ESCUINTLA;PALÍN;20a a 24 años;Femenino;27
2015;ESCUINTLA;PALÍN;20a a 24 años;Masculino;18
2015;ESCUINTLA;PALÍN;25a a 39 años;Femenino;79
2015;ESCUINTLA;PALÍN;25a a 39 años;Masculino;38
2015;ESCUINTLA;PALÍN;2m a < 1 año;Femenino;7
2015;ESCUINTLA;PALÍN;2m a < 1 año;Masculino;2
2015;ESCUINTLA;PALÍN;40a a 49 años;Femenino;36
2015;ESCUINTLA;PALÍN;40a a 49 años;Masculino;10
2015;ESCUINTLA;PALÍN;50a a 59 años;Femenino;12
2015;ESCUINTLA;PALÍN;50a a 59 años;Masculino;12
2015;ESCUINTLA;PALÍN;5a a 9 años;Femenino;24
2015;ESCUINTLA;PALÍN;5a a 9 años;Masculino;12
2015;ESCUINTLA;PALÍN;60a a 64 años;Femenino;4
2015;ESCUINTLA;PALÍN;60a a 64 años;Masculino;7
2015;ESCUINTLA;PALÍN;65a a 69 años;Femenino;4
2015;ESCUINTLA;PALÍN;65a a 69 años;Masculino;1
2015;ESCUINTLA;PALÍN;70a+;Femenino;4
2015;ESCUINTLA;PALÍN;70a+;Masculino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;10a a 14 años;Femenino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;10a a 14 años;Masculino;3
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;15a a 19 años;Femenino;2
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;15a a 19 años;Masculino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;25a a 39 años;Femenino;7
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;25a a 39 años;Masculino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;40a a 49 años;Femenino;2
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;50a a 59 años;Femenino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;50a a 59 años;Masculino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;5a a 9 años;Femenino;5
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;5a a 9 años;Masculino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;65a a 69 años;Masculino;1
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;70a+;Femenino;2
2015;ESCUINTLA;PUERTO DE SAN JOSÉ;70a+;Masculino;1
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;10a a 14 años;Femenino;2
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;15a a 19 años;Masculino;1
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1a a 4 años;Masculino;1
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;20a a 24 años;Femenino;1
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;25a a 39 años;Masculino;2
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;40a a 49 años;Femenino;3
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;5a a 9 años;Masculino;1
2015;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;60a a 64 años;Femenino;1
2015;ESCUINTLA;SAN VICENTE PACAYA;10a a 14 años;Femenino;6
2015;ESCUINTLA;SAN VICENTE PACAYA;10a a 14 años;Masculino;3
2015;ESCUINTLA;SAN VICENTE PACAYA;15a a 19 años;Femenino;8
2015;ESCUINTLA;SAN VICENTE PACAYA;15a a 19 años;Masculino;9
2015;ESCUINTLA;SAN VICENTE PACAYA;1a a 4 años;Masculino;2
2015;ESCUINTLA;SAN VICENTE PACAYA;20a a 24 años;Femenino;10
2015;ESCUINTLA;SAN VICENTE PACAYA;20a a 24 años;Masculino;5
2015;ESCUINTLA;SAN VICENTE PACAYA;25a a 39 años;Femenino;14
2015;ESCUINTLA;SAN VICENTE PACAYA;25a a 39 años;Masculino;7
2015;ESCUINTLA;SAN VICENTE PACAYA;2m a < 1 año;Femenino;2
2015;ESCUINTLA;SAN VICENTE PACAYA;40a a 49 años;Femenino;2
2015;ESCUINTLA;SAN VICENTE PACAYA;40a a 49 años;Masculino;2
2015;ESCUINTLA;SAN VICENTE PACAYA;50a a 59 años;Femenino;1
2015;ESCUINTLA;SAN VICENTE PACAYA;50a a 59 años;Masculino;1
2015;ESCUINTLA;SAN VICENTE PACAYA;5a a 9 años;Femenino;1
2015;ESCUINTLA;SAN VICENTE PACAYA;5a a 9 años;Masculino;2
2015;ESCUINTLA;SAN VICENTE PACAYA;70a+;Masculino;1
2015;ESCUINTLA;SIQUINALÁ;10a a 14 años;Femenino;1
2015;ESCUINTLA;SIQUINALÁ;10a a 14 años;Masculino;1
2015;ESCUINTLA;SIQUINALÁ;15a a 19 años;Femenino;2
2015;ESCUINTLA;SIQUINALÁ;15a a 19 años;Masculino;2
2015;ESCUINTLA;SIQUINALÁ;1a a 4 años;Femenino;3
2015;ESCUINTLA;SIQUINALÁ;1a a 4 años;Masculino;4
2015;ESCUINTLA;SIQUINALÁ;20a a 24 años;Femenino;1
2015;ESCUINTLA;SIQUINALÁ;20a a 24 años;Masculino;3
2015;ESCUINTLA;SIQUINALÁ;25a a 39 años;Femenino;9
2015;ESCUINTLA;SIQUINALÁ;25a a 39 años;Masculino;4
2015;ESCUINTLA;SIQUINALÁ;2m a < 1 año;Femenino;1
2015;ESCUINTLA;SIQUINALÁ;2m a < 1 año;Masculino;1
2015;ESCUINTLA;SIQUINALÁ;40a a 49 años;Femenino;1
2015;ESCUINTLA;SIQUINALÁ;40a a 49 años;Masculino;1
2015;ESCUINTLA;SIQUINALÁ;50a a 59 años;Femenino;1
2015;ESCUINTLA;SIQUINALÁ;50a a 59 años;Masculino;2
2015;ESCUINTLA;SIQUINALÁ;5a a 9 años;Femenino;4
2015;ESCUINTLA;SIQUINALÁ;5a a 9 años;Masculino;6
2015;ESCUINTLA;TIQUISATE;10a a 14 años;Femenino;5
2015;ESCUINTLA;TIQUISATE;10a a 14 años;Masculino;9
2015;ESCUINTLA;TIQUISATE;15a a 19 años;Femenino;7
2015;ESCUINTLA;TIQUISATE;15a a 19 años;Masculino;7
2015;ESCUINTLA;TIQUISATE;1a a 4 años;Femenino;6
